#DaVis 7.2.2 2D-vector 8 238 319 "" "pixel" "" "pixel" "displacement" "pixel"
14	4	0	0
22	4	0	0
30	4	0	0
38	4	-22.622	16.7034
46	4	-22.6101	16.8699
54	4	-22.4568	17.0724
62	4	-22.3175	17.1383
70	4	-22.1043	17.218
78	4	-21.8878	17.4363
86	4	-21.7755	17.5804
94	4	-21.489	17.3858
102	4	-21.4401	17.4035
110	4	-21.3279	17.511
118	4	-21.0203	17.5123
126	4	-20.8269	17.7066
134	4	-20.8336	17.8462
142	4	-20.5597	17.7308
150	4	-20.1073	17.5661
158	4	-19.6884	17.5675
166	4	-19.6254	17.7047
174	4	-19.6381	17.8787
182	4	-19.5523	17.9731
190	4	-19.4102	18.1492
198	4	-19.2392	18.0708
206	4	-19.1854	18.0631
214	4	-18.8869	18.1029
222	4	-18.7344	18.1556
230	4	-18.518	18.2563
238	4	-18.4185	18.2988
246	4	-18.0947	18.183
254	4	-17.7205	18.191
262	4	-17.5775	18.2161
270	4	-17.2237	18.037
278	4	-17.1099	17.8687
286	4	-16.8868	17.7885
294	4	-16.6247	17.855
302	4	-16.4568	17.8798
310	4	-16.3117	17.8928
318	4	-16.1176	17.8709
326	4	-16.0246	17.9131
334	4	-15.872	17.9246
342	4	-15.8978	18.1172
350	4	-15.9078	18.1892
358	4	-15.7875	18.2366
366	4	-15.7007	18.0818
374	4	-15.5592	18.1846
382	4	-15.302	18.1756
390	4	-15.2869	18.2097
398	4	-15.2671	18.1856
406	4	-15.109	18.1501
414	4	-14.8249	18.0871
422	4	-14.8151	18.0446
430	4	-14.9955	17.9689
438	4	-14.8839	18.0591
446	4	-14.7023	18.0569
454	4	-14.5506	17.9818
462	4	-14.567	18.0431
470	4	-14.6659	18.2613
478	4	-14.348	17.9677
486	4	-14.2257	17.9078
494	4	-13.9556	17.8011
502	4	-13.9859	17.7756
510	4	-13.878	17.6609
518	4	-13.7304	17.6697
526	4	-13.6763	17.6556
534	4	-13.5804	17.5856
542	4	-13.4958	17.5852
550	4	-13.2633	17.3939
558	4	-13.029	17.2934
566	4	-13.0026	17.2221
574	4	-12.6392	17.0837
582	4	-12.4999	17.0284
590	4	-12.5845	17.0635
598	4	-12.3445	16.9031
606	4	-12.153	16.9607
614	4	-11.6126	16.7615
622	4	-11.4488	16.5084
