#DaVis 7.2.2 2D-vector 8 238 319 "" "pixel" "" "pixel" "displacement" "pixel"
14	4	0	0
22	4	0	0
30	4	0	0
38	4	0	0
46	4	0	0
54	4	0	0
62	4	0	0
70	4	0	0
78	4	0	0
86	4	0	0
94	4	-74.5168	35.1358
102	4	-73.4867	35.5515
110	4	-71.9902	35.4158
118	4	-70.972	35.5358
126	4	-70.1367	35.9142
134	4	-68.8598	35.7246
142	4	-68.2556	36.189
150	4	-66.7156	35.8112
158	4	-65.73	35.8497
166	4	-64.8534	35.8852
174	4	-63.7557	35.8762
182	4	-62.7718	35.6639
190	4	-61.9619	35.6541
198	4	-60.7784	35.3911
206	4	-59.986	35.3594
214	4	-58.9382	34.9265
222	4	-57.9697	34.795
230	4	-57.3918	34.8017
238	4	-56.3785	34.6324
246	4	-55.2829	34.3231
254	4	-54.5537	34.274
262	4	-53.9481	33.8781
270	4	-53.5461	33.8569
278	4	-52.7824	33.92
286	4	-51.8768	33.9871
294	4	-50.7288	33.7638
302	4	-49.6033	33.2962
310	4	-48.4266	32.5294
318	4	-47.6197	32.1668
326	4	-46.7766	31.4967
334	4	-45.6716	30.7866
342	4	-45.119	30.6595
350	4	-44.5464	30.4067
358	4	-43.7123	29.8852
366	4	-42.6243	28.9757
374	4	-41.5786	28.7422
382	4	-40.8965	28.3003
390	4	-40.1219	27.7973
398	4	-38.8985	27.1332
406	4	-38.101	26.6244
414	4	-37.5011	26.2311
422	4	-36.9931	25.8416
430	4	-36.3557	25.7209
438	4	-35.2661	25.1044
446	4	-34.8256	24.6958
454	4	-34.1317	24.1842
462	4	-33.5421	23.7771
470	4	-33.133	23.7802
478	4	-32.1894	23.2365
486	4	-31.7579	22.6557
494	4	-30.9807	22.0828
502	4	-30.847	22.2672
510	4	-29.9391	21.3975
518	4	-29.4103	20.7773
526	4	-29.2804	21.0724
534	4	-29.0218	20.2818
542	4	-28.617	20.6019
550	4	-28.6051	20.6479
558	4	-28.5077	20.7832
566	4	-28.4765	20.8764
574	4	-28.2872	21.0258
582	4	-28.0793	21.0462
590	4	-27.8683	20.8081
598	4	-27.5855	20.632
606	4	-27.522	20.9877
614	4	-27.1362	20.7171
622	4	-26.7984	20.5797
630	4	-26.8625	20.6044
638	4	-26.2767	20.1345
646	4	-26.1962	20.405
