#DaVis 7.2.2 2D-vector 8 238 319 "" "pixel" "" "pixel" "displacement" "pixel"
14	4	0	0
22	4	0	0
30	4	-10.8834	4.78675
38	4	-10.6065	4.56666
46	4	-10.361	4.71112
54	4	-10.1751	4.79872
62	4	-9.88884	4.87037
70	4	-9.66944	4.87433
78	4	-9.26277	5.07771
86	4	-8.95078	5.20383
94	4	-8.75171	5.37017
102	4	-8.54288	5.39544
110	4	-8.45605	5.18951
118	4	-8.36805	4.98589
126	4	-8.28275	4.74446
134	4	-8.2266	4.59276
142	4	-8.14925	4.57278
150	4	-8.06568	4.40357
158	4	-8.08756	4.19472
166	4	-7.99282	4.16569
174	4	-7.89803	3.8939
182	4	-7.85741	3.69582
190	4	-7.79986	3.56306
198	4	-7.52633	3.4478
206	4	-7.38538	3.24702
214	4	-7.35355	3.04227
222	4	-7.18476	2.84441
230	4	-7.16743	2.73681
238	4	-7.13178	2.5593
246	4	-7.03606	2.52322
254	4	-6.86871	2.46472
262	4	-6.53719	2.28012
270	4	-6.54402	2.12099
278	4	-6.48657	2.06172
286	4	-6.40285	1.89945
294	4	-6.24356	1.71159
302	4	-6.19462	1.65447
310	4	-6.24438	1.65527
318	4	-5.9609	1.492
326	4	-5.90305	1.4116
334	4	-5.77141	1.154
342	4	-5.66784	1.18383
350	4	-5.57608	1.10151
358	4	-5.43947	1.0225
366	4	-5.38513	0.876501
374	4	-5.23327	0.73061
382	4	-5.16717	0.620003
390	4	-4.98743	0.530822
398	4	-4.9233	0.514546
406	4	-4.90407	0.419581
414	4	-4.92898	0.273243
422	4	-4.8321	0.234483
430	4	-4.56699	0.229646
438	4	-4.44624	0.377718
446	4	-4.53663	0.152357
454	4	-4.31733	0.0505414
462	4	-4.30668	-0.0828637
470	4	-4.45159	-0.103222
478	4	-4.45291	-0.0811341
486	4	-4.21278	-0.00246349
494	4	-4.18638	-0.0266903
502	4	-4.20859	-0.162359
510	4	-4.13633	-0.0738729
518	4	-4.11244	-0.100768
526	4	-4.03513	-0.159409
534	4	-4.04635	-0.0837277
542	4	-3.9704	-0.202104
550	4	-3.88451	-0.177735
558	4	-3.86758	-0.209421
566	4	-3.8702	-0.244825
574	4	-3.7947	-0.23842
582	4	-3.74404	-0.187416
590	4	-3.8716	-0.0342715
598	4	-3.70147	-0.307704
