#DaVis 7.2.2 2D-vector 8 238 319 "" "pixel" "" "pixel" "displacement" "pixel"
14	4	0	0
22	4	0	0
30	4	0	0
38	4	0	0
46	4	0	0
54	4	0	0
62	4	0	0
70	4	0	0
78	4	0	0
86	4	0	0
94	4	-49.1378	14.6888
102	4	-48.6337	10.9913
110	4	-47.7298	11.013
118	4	-47.4529	10.7685
126	4	-46.6768	10.719
134	4	-46.0781	10.396
142	4	-46.0258	10.5071
150	4	-45.6281	10.5505
158	4	-44.7582	10.0588
166	4	-44.2881	9.97421
174	4	-44.0749	9.83898
182	4	-43.7743	9.74908
190	4	-43.3945	9.58304
198	4	-42.777	9.30189
206	4	-42.3467	9.15147
214	4	-42.1515	9.07856
222	4	-42.1454	9.18465
230	4	-42.0675	9.27206
238	4	-41.712	9.1985
246	4	-41.2624	9.13879
254	4	-41.2539	9.32776
262	4	-41.2032	9.26152
270	4	-41.0148	9.18749
278	4	-40.4011	9.28151
286	4	-40.1015	9.15302
294	4	-39.9182	9.08186
302	4	-39.6382	9.01668
310	4	-39.0986	8.73321
318	4	-38.5213	8.6222
326	4	-38.1481	8.40649
334	4	-37.5178	8.39648
342	4	-36.9192	8.14453
350	4	-36.5047	8.01351
358	4	-35.9532	7.55851
366	4	-35.4693	7.51029
374	4	-35.1702	7.27701
382	4	-34.6592	7.18766
390	4	-33.9585	7.0839
398	4	-33.4654	6.69947
406	4	-33.2712	6.45438
414	4	-32.863	6.21979
422	4	-32.3418	6.27365
430	4	-32.1535	6.23016
438	4	-31.7604	6.0562
446	4	-31.4887	6.07475
454	4	-30.4342	5.61024
462	4	-29.8808	5.21621
470	4	-29.4997	5.07991
478	4	-26.8228	2.73811
486	4	-25.8097	2.4329
494	4	-25.0813	2.36534
502	4	-24.2468	2.44561
510	4	-23.4262	2.21735
518	4	-22.4025	1.96696
526	4	-21.9978	1.67495
534	4	-21.6964	1.62046
542	4	-21.3803	1.58243
550	4	-21.3797	1.77693
558	4	-20.299	1.60675
566	4	-19.5044	1.52927
574	4	-18.8731	1.55267
582	4	-18.866	1.86224
590	4	-18.6312	2.07625
598	4	-18.5874	2.29462
606	4	-18.6541	2.54513
614	4	-16.6059	2.1997
622	4	-16.7789	2.26826
630	4	-16.4213	2.66747
638	4	-16.5209	3.04272
646	4	-15.4072	2.7928
