#DaVis 7.2.2 2D-vector 8 238 319 "" "pixel" "" "pixel" "displacement" "pixel"
14	4	0	0
22	4	0	0
30	4	0	0
38	4	-22.6332	15.6789
46	4	-22.5812	15.6552
54	4	-22.5272	15.6203
62	4	-22.5723	15.5809
70	4	-22.3046	15.6764
78	4	-22.3929	15.5114
86	4	-22.1454	15.6956
94	4	-21.9653	15.7004
102	4	-21.9759	15.6971
110	4	-21.8202	15.9064
118	4	-21.5474	15.9699
126	4	-21.4471	15.913
134	4	-21.7049	15.7047
142	4	-21.2466	15.933
150	4	-21.05	16.1225
158	4	-20.9734	16.1528
166	4	-21.0342	15.9401
174	4	-20.97	15.8406
182	4	-20.7699	15.721
190	4	-20.6917	15.6816
198	4	-20.6425	15.6837
206	4	-20.0842	16.0779
214	4	-20.0333	15.9938
222	4	-20.1378	15.8713
230	4	-19.9433	15.7878
238	4	-19.7426	15.9708
246	4	-19.6971	15.8169
254	4	-19.5068	15.7848
262	4	-19.1615	16.1741
270	4	-18.7957	16.2114
278	4	-18.3412	16.4109
286	4	-18.3177	16.2987
294	4	-18.2215	16.3575
302	4	-17.6731	16.6941
310	4	-17.1183	16.7127
318	4	-16.926	16.7338
326	4	-17.0951	16.5468
334	4	-16.8959	16.5794
342	4	-16.7457	16.436
350	4	-16.5789	16.3408
358	4	-16.4547	16.3647
366	4	-16.2153	16.3794
374	4	-16.2241	16.2441
382	4	-15.9548	16.11
390	4	-15.8982	16.1484
398	4	-15.8697	16.1379
406	4	-15.7639	15.9181
414	4	-15.6883	15.8366
422	4	-15.6473	15.7457
430	4	-15.5149	15.6523
438	4	-15.4333	15.5885
446	4	-15.4368	15.4455
454	4	-15.4448	15.3818
462	4	-15.3634	15.3621
470	4	-15.2473	15.3701
478	4	-15.2623	15.3437
486	4	-15.1265	15.3855
494	4	-15.2144	15.2725
502	4	-15.3005	15.3015
510	4	-15.0876	15.2499
518	4	-14.977	15.2742
526	4	-14.9552	15.2737
534	4	-14.9496	15.4868
542	4	-14.9052	15.5574
550	4	-14.7682	15.6388
558	4	-14.6686	15.64
566	4	-14.7163	15.6732
574	4	-14.7707	15.7055
582	4	-14.7029	15.5195
590	4	-14.5935	15.6388
598	4	-14.4225	15.8094
606	4	-14.2984	15.8362
614	4	-14.236	15.7151
622	4	-14.2249	15.6022
