#DaVis 7.2.2 2D-vector 8 238 319 "" "pixel" "" "pixel" "displacement" "pixel"
14	4	0	0
22	4	0	0
30	4	0	0
38	4	0	0
46	4	0	0
54	4	0	0
62	4	0	0
70	4	0	0
78	4	0	0
86	4	0	0
94	4	-63.9904	-4.54856
102	4	-62.0078	-4.48523
110	4	-61.4374	-3.8694
118	4	-61.2861	-4.28931
126	4	-60.6704	-4.24932
134	4	-60.2049	-4.17778
142	4	-59.8299	-4.26319
150	4	-59.3227	-4.30901
158	4	-58.7116	-4.40608
166	4	-58.448	-4.9676
174	4	0	0
182	4	0	0
190	4	0	0
198	4	0	0
206	4	0	0
214	4	0	0
222	4	0	0
230	4	0	0
238	4	0	0
246	4	0	0
254	4	-54.1084	-4.95615
262	4	-53.7676	-4.83004
270	4	-53.6518	-4.9491
278	4	-53.3843	-5.10917
286	4	-52.9487	-4.90649
294	4	-51.5868	-4.15084
302	4	-50.9703	-3.97783
310	4	-50.7512	-4.34664
318	4	-49.8699	-3.89775
326	4	-49.0255	-4.07178
334	4	-48.5611	-3.74536
342	4	-47.7792	-3.52853
350	4	-47.471	-3.66254
358	4	-46.2917	-3.37068
366	4	-45.8332	-3.41925
374	4	-45.4659	-3.52896
382	4	-43.943	-2.90309
390	4	-42.9253	-2.82364
398	4	-42.4965	-2.87828
406	4	-40.7993	-2.59937
414	4	-40.3347	-2.30954
422	4	-39.809	-2.00302
430	4	-38.9434	-1.75564
438	4	-38.1993	-2.1815
446	4	-37.8341	-2.15027
454	4	-37.7552	-2.03204
462	4	-35.7799	-1.00472
470	4	-35.1614	-0.695176
478	4	-34.9304	-0.9174
486	4	-34.4108	-0.93384
494	4	-34.2249	-0.799952
502	4	-33.9274	-0.947321
510	4	-32.4795	-0.386908
518	4	-31.781	-0.32686
526	4	-31.7415	-0.28439
534	4	-31.6684	-0.330949
542	4	-31.7147	-0.729553
550	4	-31.2976	-0.608092
558	4	-30.1697	-0.153458
566	4	-30.1122	-0.507542
574	4	-30.1006	-0.647257
582	4	-30.0028	-0.844889
590	4	-29.9638	-0.873359
598	4	-29.3611	-0.901904
606	4	-28.5088	-1.25149
614	4	-28.3662	-1.36258
622	4	-28.38	-1.69787
630	4	-28.4753	-1.81414
638	4	-28.1491	-2.2164
646	4	-27.0048	-2.31736
