#DaVis 7.2.2 2D-vector 8 238 319 "" "pixel" "" "pixel" "displacement" "pixel"
14	4	0	0
22	4	0	0
30	4	0	0
38	4	0	0
46	4	0	0
54	4	0	0
62	4	0	0
70	4	0	0
78	4	0	0
86	4	0	0
94	4	0	0
102	4	0	0
110	4	0	0
118	4	0	0
126	4	0	0
134	4	0	0
142	4	0	0
150	4	0	0
158	4	0	0
166	4	0	0
174	4	0	0
182	4	0	0
190	4	0	0
198	4	0	0
206	4	0	0
214	4	0	0
222	4	0	0
230	4	0	0
238	4	0	0
246	4	0	0
254	4	0	0
262	4	0	0
270	4	0	0
278	4	0	0
286	4	0	0
294	4	0	0
302	4	0	0
310	4	0	0
318	4	0	0
326	4	0	0
334	4	0	0
342	4	0	0
350	4	0	0
358	4	0	0
366	4	0	0
374	4	0	0
382	4	0	0
390	4	0	0
398	4	0	0
406	4	0	0
414	4	0	0
422	4	0	0
430	4	0	0
438	4	0	0
446	4	0	0
454	4	0	0
462	4	0	0
470	4	0	0
478	4	0	0
486	4	0	0
494	4	0	0
502	4	0	0
510	4	0	0
518	4	0	0
526	4	0	0
534	4	0	0
542	4	0	0
550	4	0	0
558	4	0	0
566	4	0	0
574	4	0	0
582	4	0	0
590	4	0	0
598	4	0	0
606	4	0	0
614	4	0	0
622	4	0	0
630	4	0	0
638	4	0	0
646	4	0	0
654	4	0	0
662	4	0	0
670	4	0	0
678	4	0	0
686	4	0	0
694	4	0	0
702	4	0	0
710	4	0	0
718	4	0	0
726	4	0	0
734	4	0	0
742	4	0	0
750	4	0	0
758	4	0	0
766	4	0	0
774	4	0	0
782	4	0	0
790	4	0	0
798	4	0	0
806	4	0	0
814	4	0	0
822	4	0	0
830	4	0	0
838	4	0	0
846	4	0	0
854	4	0	0
862	4	0	0
870	4	0	0
878	4	0	0
886	4	0	0
894	4	0	0
902	4	0	0
910	4	0	0
918	4	0	0
926	4	0	0
934	4	0	0
942	4	0	0
950	4	0	0
958	4	0	0
966	4	0	0
974	4	0	0
982	4	0	0
990	4	0	0
998	4	0	0
1006	4	0	0
1014	4	0	0
1022	4	0	0
1030	4	0	0
1038	4	0	0
1046	4	0	0
1054	4	0	0
1062	4	0	0
1070	4	0	0
1078	4	0	0
1086	4	0	0
1094	4	0	0
1102	4	0	0
1110	4	0	0
1118	4	0	0
